RF_amplitude,tickle_frequency,ratio_signal,ratio_lost,loading_signal,trapped_signal,lost_signal,time_cost,keysight_amplitude
0,238,,,,,,
2,90,,,,,,
1,87,,,,,,
4,18,,,,,,
6,76,,,,,,
4,26,,,,,,
2,102,,,,,,
4,153,,,,,,
4,160,,,,,,
0,274,,,,,,
1,34,,,,,,
3,31,,,,,,
2,256,,,,,,
2,88,,,,,,
6,84,,,,,,
6,2,,,,,,
0,193,,,,,,
2,233,,,,,,
6,194,,,,,,
4,129,,,,,,
4,276,,,,,,
3,71,,,,,,
4,146,,,,,,
2,187,,,,,,
4,89,,,,,,
0,27,,,,,,
6,226,,,,,,
2,28,,,,,,
6,18,,,,,,
2,270,,,,,,
6,44,,,,,,
2,156,,,,,,
1,69,,,,,,
2,115,,,,,,
2,267,,,,,,
3,16,,,,,,
1,124,,,,,,
6,70,,,,,,
4,95,,,,,,
3,262,,,,,,
6,16,,,,,,
1,156,,,,,,
2,40,,,,,,
6,133,,,,,,
3,131,,,,,,
0,97,,,,,,
1,265,,,,,,
0,241,,,,,,
2,290,,,,,,
4,265,,,,,,
1,126,,,,,,
2,119,,,,,,
3,44,,,,,,
3,39,,,,,,
0,253,,,,,,
2,203,,,,,,
1,157,,,,,,
0,71,,,,,,
2,283,,,,,,
3,158,,,,,,
4,260,,,,,,
6,112,,,,,,
0,249,,,,,,
1,162,,,,,,
1,24,,,,,,
1,241,,,,,,
2,223,,,,,,
4,192,,,,,,
4,243,,,,,,
1,269,,,,,,
4,217,,,,,,
0,150,,,,,,
2,36,,,,,,
6,223,,,,,,
3,244,,,,,,
4,263,,,,,,
2,286,,,,,,
2,113,,,,,,
0,176,,,,,,
2,51,,,,,,
2,183,,,,,,
2,67,,,,,,
0,229,,,,,,
1,18,,,,,,
6,220,,,,,,
0,77,,,,,,
2,222,,,,,,
4,131,,,,,,
1,229,,,,,,
6,253,,,,,,
4,277,,,,,,
4,16,,,,,,
2,274,,,,,,
6,28,,,,,,
0,261,,,,,,
1,48,,,,,,
6,173,,,,,,
0,197,,,,,,
4,249,,,,,,
4,81,,,,,,
3,239,,,,,,
4,58,,,,,,
1,270,,,,,,
1,12,,,,,,
0,277,,,,,,
3,63,,,,,,
1,123,,,,,,
3,156,,,,,,
1,50,,,,,,
3,216,,,,,,
4,97,,,,,,
0,221,,,,,,
2,63,,,,,,
1,22,,,,,,
1,120,,,,,,
0,157,,,,,,
6,107,,,,,,
6,69,,,,,,
3,28,,,,,,
0,232,,,,,,
2,275,,,,,,
3,99,,,,,,
2,245,,,,,,
0,133,,,,,,
3,155,,,,,,
4,150,,,,,,
2,17,,,,,,
0,222,,,,,,
0,233,,,,,,
4,165,,,,,,
6,153,,,,,,
3,134,,,,,,
3,53,,,,,,
2,166,,,,,,
1,27,,,,,,
0,3,,,,,,
0,289,,,,,,
1,105,,,,,,
1,33,,,,,,
0,63,,,,,,
2,141,,,,,,
3,275,,,,,,
3,209,,,,,,
6,184,,,,,,
3,261,,,,,,
1,73,,,,,,
1,153,,,,,,
6,15,,,,,,
0,129,,,,,,
4,108,,,,,,
1,19,,,,,,
6,221,,,,,,
3,273,,,,,,
4,251,,,,,,
0,180,,,,,,
0,58,,,,,,
6,24,,,,,,
0,244,,,,,,
1,220,,,,,,
1,232,,,,,,
4,107,,,,,,
6,258,,,,,,
6,178,,,,,,
2,106,,,,,,
2,197,,,,,,
2,27,,,,,,
1,219,,,,,,
0,245,,,,,,
0,218,,,,,,
0,9,,,,,,
0,119,,,,,,
6,96,,,,,,
2,145,,,,,,
4,209,,,,,,
0,264,,,,,,
0,25,,,,,,
2,96,,,,,,
1,278,,,,,,
4,93,,,,,,
2,195,,,,,,
2,291,,,,,,
4,220,,,,,,
3,236,,,,,,
4,296,,,,,,
1,257,,,,,,
0,166,,,,,,
0,239,,,,,,
2,5,,,,,,
6,180,,,,,,
4,92,,,,,,
4,2,,,,,,
3,76,,,,,,
4,262,,,,,,
1,266,,,,,,
0,209,,,,,,
0,14,,,,,,
3,109,,,,,,
4,94,,,,,,
4,283,,,,,,
4,112,,,,,,
4,63,,,,,,
0,72,,,,,,
0,23,,,,,,
6,122,,,,,,
6,169,,,,,,
2,169,,,,,,
1,118,,,,,,
4,176,,,,,,
4,17,,,,,,
0,208,,,,,,
3,82,,,,,,
3,7,,,,,,
1,96,,,,,,
2,181,,,,,,
3,90,,,,,,
1,111,,,,,,
2,250,,,,,,
6,80,,,,,,
1,277,,,,,,
0,172,,,,,,
6,230,,,,,,
6,183,,,,,,
3,299,,,,,,
3,148,,,,,,
4,227,,,,,,
1,113,,,,,,
2,133,,,,,,
4,76,,,,,,
6,222,,,,,,
3,47,,,,,,
4,158,,,,,,
6,151,,,,,,
4,105,,,,,,
1,88,,,,,,
6,168,,,,,,
6,238,,,,,,
1,36,,,,,,
1,223,,,,,,
2,217,,,,,,
0,116,,,,,,
4,39,,,,,,
4,13,,,,,,
6,170,,,,,,
1,230,,,,,,
1,237,,,,,,
0,16,,,,,,
6,244,,,,,,
0,275,,,,,,
6,132,,,,,,
3,245,,,,,,
6,149,,,,,,
4,111,,,,,,
6,78,,,,,,
6,77,,,,,,
4,38,,,,,,
6,297,,,,,,
1,85,,,,,,
3,180,,,,,,
4,164,,,,,,
4,272,,,,,,
6,22,,,,,,
1,236,,,,,,
0,210,,,,,,
6,251,,,,,,
0,145,,,,,,
1,141,,,,,,
3,110,,,,,,
0,65,,,,,,
3,206,,,,,,
4,184,,,,,,
2,56,,,,,,
2,135,,,,,,
3,69,,,,,,
2,93,,,,,,
3,6,,,,,,
4,87,,,,,,
2,139,,,,,,
2,224,,,,,,
2,13,,,,,,
3,23,,,,,,
4,98,,,,,,
0,52,,,,,,
1,115,,,,,,
1,287,,,,,,
4,71,,,,,,
1,183,,,,,,
1,233,,,,,,
4,264,,,,,,
1,91,,,,,,
1,145,,,,,,
3,296,,,,,,
4,208,,,,,,
3,124,,,,,,
6,196,,,,,,
2,147,,,,,,
3,26,,,,,,
3,235,,,,,,
4,242,,,,,,
3,52,,,,,,
4,253,,,,,,
3,149,,,,,,
0,192,,,,,,
2,188,,,,,,
3,223,,,,,,
1,39,,,,,,
3,142,,,,,,
3,65,,,,,,
0,73,,,,,,
3,56,,,,,,
0,223,,,,,,
4,226,,,,,,
4,203,,,,,,
3,208,,,,,,
6,172,,,,,,
6,206,,,,,,
6,147,,,,,,
0,134,,,,,,
1,97,,,,,,
1,207,,,,,,
0,96,,,,,,
4,200,,,,,,
3,176,,,,,,
0,299,,,,,,
3,290,,,,,,
6,205,,,,,,
1,247,,,,,,
0,203,,,,,,
0,246,,,,,,
6,10,,,,,,
1,46,,,,,,
2,92,,,,,,
3,221,,,,,,
2,216,,,,,,
0,154,,,,,,
1,188,,,,,,
1,13,,,,,,
6,41,,,,,,
4,10,,,,,,
4,258,,,,,,
0,287,,,,,,
0,39,,,,,,
3,263,,,,,,
2,153,,,,,,
4,9,,,,,,
3,101,,,,,,
4,27,,,,,,
0,131,,,,,,
2,262,,,,,,
6,242,,,,,,
0,148,,,,,,
6,198,,,,,,
1,154,,,,,,
2,293,,,,,,
2,239,,,,,,
1,203,,,,,,
1,238,,,,,,
4,132,,,,,,
3,17,,,,,,
0,184,,,,,,
6,280,,,,,,
2,126,,,,,,
1,164,,,,,,
0,290,,,,,,
2,234,,,,,,
2,287,,,,,,
0,2,,,,,,
2,48,,,,,,
2,272,,,,,,
3,3,,,,,,
2,219,,,,,,
6,273,,,,,,
6,11,,,,,,
2,89,,,,,,
4,171,,,,,,
4,139,,,,,,
4,216,,,,,,
0,164,,,,,,
1,155,,,,,,
2,284,,,,,,
4,43,,,,,,
1,108,,,,,,
6,256,,,,,,
6,293,,,,,,
4,34,,,,,,
1,213,,,,,,
2,242,,,,,,
2,200,,,,,,
3,293,,,,,,
3,177,,,,,,
2,26,,,,,,
0,47,,,,,,
2,264,,,,,,
1,292,,,,,,
2,110,,,,,,
1,119,,,,,,
3,54,,,,,,
3,112,,,,,,
6,208,,,,,,
1,20,,,,,,
6,128,,,,,,
0,67,,,,,,
3,104,,,,,,
0,291,,,,,,
6,104,,,,,,
2,9,,,,,,
0,42,,,,,,
3,159,,,,,,
6,30,,,,,,
0,126,,,,,,
2,202,,,,,,
1,41,,,,,,
4,100,,,,,,
2,129,,,,,,
